metric_name,timestamp,metric_value,check,error,error_code,expected_response,group,method,name,proto,scenario,service,status,subproto,tls_version,url,extra_tags,metadata
http_reqs,1758758763,1.000000,,,,true,,GET,https://rickandmortyapi.com/api/character,HTTP/2.0,default,,200,,tls1.3,https://rickandmortyapi.com/api/character,,
http_req_duration,1758758763,173.922026,,,,true,,GET,https://rickandmortyapi.com/api/character,HTTP/2.0,default,,200,,tls1.3,https://rickandmortyapi.com/api/character,,
http_req_blocked,1758758763,213.074030,,,,true,,GET,https://rickandmortyapi.com/api/character,HTTP/2.0,default,,200,,tls1.3,https://rickandmortyapi.com/api/character,,
http_req_connecting,1758758763,126.163934,,,,true,,GET,https://rickandmortyapi.com/api/character,HTTP/2.0,default,,200,,tls1.3,https://rickandmortyapi.com/api/character,,
http_req_tls_handshaking,1758758763,52.713447,,,,true,,GET,https://rickandmortyapi.com/api/character,HTTP/2.0,default,,200,,tls1.3,https://rickandmortyapi.com/api/character,,
http_req_sending,1758758763,0.137235,,,,true,,GET,https://rickandmortyapi.com/api/character,HTTP/2.0,default,,200,,tls1.3,https://rickandmortyapi.com/api/character,,
http_req_waiting,1758758763,36.805061,,,,true,,GET,https://rickandmortyapi.com/api/character,HTTP/2.0,default,,200,,tls1.3,https://rickandmortyapi.com/api/character,,
http_req_receiving,1758758763,136.979730,,,,true,,GET,https://rickandmortyapi.com/api/character,HTTP/2.0,default,,200,,tls1.3,https://rickandmortyapi.com/api/character,,
http_req_failed,1758758763,0.000000,,,,true,,GET,https://rickandmortyapi.com/api/character,HTTP/2.0,default,,200,,tls1.3,https://rickandmortyapi.com/api/character,,
checks,1758758763,1.000000,status 200,,,,,,,,default,,,,,,,
http_reqs,1758758763,1.000000,,,,true,,GET,https://rickandmortyapi.com/api/character,HTTP/2.0,default,,200,,tls1.3,https://rickandmortyapi.com/api/character,,
http_req_duration,1758758763,190.906895,,,,true,,GET,https://rickandmortyapi.com/api/character,HTTP/2.0,default,,200,,tls1.3,https://rickandmortyapi.com/api/character,,
http_req_blocked,1758758763,222.128387,,,,true,,GET,https://rickandmortyapi.com/api/character,HTTP/2.0,default,,200,,tls1.3,https://rickandmortyapi.com/api/character,,
http_req_connecting,1758758763,125.062797,,,,true,,GET,https://rickandmortyapi.com/api/character,HTTP/2.0,default,,200,,tls1.3,https://rickandmortyapi.com/api/character,,
http_req_tls_handshaking,1758758763,52.063696,,,,true,,GET,https://rickandmortyapi.com/api/character,HTTP/2.0,default,,200,,tls1.3,https://rickandmortyapi.com/api/character,,
http_req_sending,1758758763,10.753990,,,,true,,GET,https://rickandmortyapi.com/api/character,HTTP/2.0,default,,200,,tls1.3,https://rickandmortyapi.com/api/character,,
http_req_waiting,1758758763,141.944785,,,,true,,GET,https://rickandmortyapi.com/api/character,HTTP/2.0,default,,200,,tls1.3,https://rickandmortyapi.com/api/character,,
http_req_receiving,1758758763,38.208120,,,,true,,GET,https://rickandmortyapi.com/api/character,HTTP/2.0,default,,200,,tls1.3,https://rickandmortyapi.com/api/character,,
http_req_failed,1758758763,0.000000,,,,true,,GET,https://rickandmortyapi.com/api/character,HTTP/2.0,default,,200,,tls1.3,https://rickandmortyapi.com/api/character,,
checks,1758758763,1.000000,status 200,,,,,,,,default,,,,,,,
http_reqs,1758758763,1.000000,,,,true,,GET,https://rickandmortyapi.com/api/character,HTTP/2.0,default,,200,,tls1.3,https://rickandmortyapi.com/api/character,,
http_req_duration,1758758763,183.823239,,,,true,,GET,https://rickandmortyapi.com/api/character,HTTP/2.0,default,,200,,tls1.3,https://rickandmortyapi.com/api/character,,
http_req_blocked,1758758763,222.135797,,,,true,,GET,https://rickandmortyapi.com/api/character,HTTP/2.0,default,,200,,tls1.3,https://rickandmortyapi.com/api/character,,
http_req_connecting,1758758763,126.354033,,,,true,,GET,https://rickandmortyapi.com/api/character,HTTP/2.0,default,,200,,tls1.3,https://rickandmortyapi.com/api/character,,
http_req_tls_handshaking,1758758763,61.428771,,,,true,,GET,https://rickandmortyapi.com/api/character,HTTP/2.0,default,,200,,tls1.3,https://rickandmortyapi.com/api/character,,
http_req_sending,1758758763,0.078386,,,,true,,GET,https://rickandmortyapi.com/api/character,HTTP/2.0,default,,200,,tls1.3,https://rickandmortyapi.com/api/character,,
http_req_waiting,1758758763,143.067097,,,,true,,GET,https://rickandmortyapi.com/api/character,HTTP/2.0,default,,200,,tls1.3,https://rickandmortyapi.com/api/character,,
http_req_receiving,1758758763,40.677756,,,,true,,GET,https://rickandmortyapi.com/api/character,HTTP/2.0,default,,200,,tls1.3,https://rickandmortyapi.com/api/character,,
http_req_failed,1758758763,0.000000,,,,true,,GET,https://rickandmortyapi.com/api/character,HTTP/2.0,default,,200,,tls1.3,https://rickandmortyapi.com/api/character,,
checks,1758758763,1.000000,status 200,,,,,,,,default,,,,,,,
http_reqs,1758758763,1.000000,,,,true,,GET,https://rickandmortyapi.com/api/character,HTTP/2.0,default,,200,,tls1.3,https://rickandmortyapi.com/api/character,,
http_req_duration,1758758763,186.869444,,,,true,,GET,https://rickandmortyapi.com/api/character,HTTP/2.0,default,,200,,tls1.3,https://rickandmortyapi.com/api/character,,
http_req_blocked,1758758763,218.952783,,,,true,,GET,https://rickandmortyapi.com/api/character,HTTP/2.0,default,,200,,tls1.3,https://rickandmortyapi.com/api/character,,
http_req_connecting,1758758763,125.078800,,,,true,,GET,https://rickandmortyapi.com/api/character,HTTP/2.0,default,,200,,tls1.3,https://rickandmortyapi.com/api/character,,
http_req_tls_handshaking,1758758763,59.582988,,,,true,,GET,https://rickandmortyapi.com/api/character,HTTP/2.0,default,,200,,tls1.3,https://rickandmortyapi.com/api/character,,
http_req_sending,1758758763,0.103476,,,,true,,GET,https://rickandmortyapi.com/api/character,HTTP/2.0,default,,200,,tls1.3,https://rickandmortyapi.com/api/character,,
http_req_waiting,1758758763,146.346154,,,,true,,GET,https://rickandmortyapi.com/api/character,HTTP/2.0,default,,200,,tls1.3,https://rickandmortyapi.com/api/character,,
http_req_receiving,1758758763,40.419814,,,,true,,GET,https://rickandmortyapi.com/api/character,HTTP/2.0,default,,200,,tls1.3,https://rickandmortyapi.com/api/character,,
http_req_failed,1758758763,0.000000,,,,true,,GET,https://rickandmortyapi.com/api/character,HTTP/2.0,default,,200,,tls1.3,https://rickandmortyapi.com/api/character,,
checks,1758758763,1.000000,status 200,,,,,,,,default,,,,,,,
http_reqs,1758758763,1.000000,,,,true,,GET,https://rickandmortyapi.com/api/character,HTTP/2.0,default,,200,,tls1.3,https://rickandmortyapi.com/api/character,,
http_req_duration,1758758763,183.307892,,,,true,,GET,https://rickandmortyapi.com/api/character,HTTP/2.0,default,,200,,tls1.3,https://rickandmortyapi.com/api/character,,
http_req_blocked,1758758763,229.107762,,,,true,,GET,https://rickandmortyapi.com/api/character,HTTP/2.0,default,,200,,tls1.3,https://rickandmortyapi.com/api/character,,
http_req_connecting,1758758763,126.269335,,,,true,,GET,https://rickandmortyapi.com/api/character,HTTP/2.0,default,,200,,tls1.3,https://rickandmortyapi.com/api/character,,
http_req_tls_handshaking,1758758763,68.338335,,,,true,,GET,https://rickandmortyapi.com/api/character,HTTP/2.0,default,,200,,tls1.3,https://rickandmortyapi.com/api/character,,
http_req_sending,1758758763,0.113533,,,,true,,GET,https://rickandmortyapi.com/api/character,HTTP/2.0,default,,200,,tls1.3,https://rickandmortyapi.com/api/character,,
http_req_waiting,1758758763,139.956401,,,,true,,GET,https://rickandmortyapi.com/api/character,HTTP/2.0,default,,200,,tls1.3,https://rickandmortyapi.com/api/character,,
http_req_receiving,1758758763,43.237958,,,,true,,GET,https://rickandmortyapi.com/api/character,HTTP/2.0,default,,200,,tls1.3,https://rickandmortyapi.com/api/character,,
http_req_failed,1758758763,0.000000,,,,true,,GET,https://rickandmortyapi.com/api/character,HTTP/2.0,default,,200,,tls1.3,https://rickandmortyapi.com/api/character,,
checks,1758758763,1.000000,status 200,,,,,,,,default,,,,,,,
http_reqs,1758758763,1.000000,,,,true,,GET,https://rickandmortyapi.com/api/character,HTTP/2.0,default,,200,,tls1.3,https://rickandmortyapi.com/api/character,,
http_req_duration,1758758763,186.266247,,,,true,,GET,https://rickandmortyapi.com/api/character,HTTP/2.0,default,,200,,tls1.3,https://rickandmortyapi.com/api/character,,
http_req_blocked,1758758763,228.297962,,,,true,,GET,https://rickandmortyapi.com/api/character,HTTP/2.0,default,,200,,tls1.3,https://rickandmortyapi.com/api/character,,
http_req_connecting,1758758763,126.122968,,,,true,,GET,https://rickandmortyapi.com/api/character,HTTP/2.0,default,,200,,tls1.3,https://rickandmortyapi.com/api/character,,
http_req_tls_handshaking,1758758763,67.775166,,,,true,,GET,https://rickandmortyapi.com/api/character,HTTP/2.0,default,,200,,tls1.3,https://rickandmortyapi.com/api/character,,
http_req_sending,1758758763,0.111444,,,,true,,GET,https://rickandmortyapi.com/api/character,HTTP/2.0,default,,200,,tls1.3,https://rickandmortyapi.com/api/character,,
http_req_waiting,1758758763,141.704910,,,,true,,GET,https://rickandmortyapi.com/api/character,HTTP/2.0,default,,200,,tls1.3,https://rickandmortyapi.com/api/character,,
http_req_receiving,1758758763,44.449893,,,,true,,GET,https://rickandmortyapi.com/api/character,HTTP/2.0,default,,200,,tls1.3,https://rickandmortyapi.com/api/character,,
http_req_failed,1758758763,0.000000,,,,true,,GET,https://rickandmortyapi.com/api/character,HTTP/2.0,default,,200,,tls1.3,https://rickandmortyapi.com/api/character,,
checks,1758758763,1.000000,status 200,,,,,,,,default,,,,,,,
http_reqs,1758758763,1.000000,,,,true,,GET,https://rickandmortyapi.com/api/character,HTTP/2.0,default,,200,,tls1.3,https://rickandmortyapi.com/api/character,,
http_req_duration,1758758763,185.102105,,,,true,,GET,https://rickandmortyapi.com/api/character,HTTP/2.0,default,,200,,tls1.3,https://rickandmortyapi.com/api/character,,
http_req_blocked,1758758763,235.147420,,,,true,,GET,https://rickandmortyapi.com/api/character,HTTP/2.0,default,,200,,tls1.3,https://rickandmortyapi.com/api/character,,
http_req_connecting,1758758763,126.154382,,,,true,,GET,https://rickandmortyapi.com/api/character,HTTP/2.0,default,,200,,tls1.3,https://rickandmortyapi.com/api/character,,
http_req_tls_handshaking,1758758763,74.535394,,,,true,,GET,https://rickandmortyapi.com/api/character,HTTP/2.0,default,,200,,tls1.3,https://rickandmortyapi.com/api/character,,
http_req_sending,1758758763,0.074772,,,,true,,GET,https://rickandmortyapi.com/api/character,HTTP/2.0,default,,200,,tls1.3,https://rickandmortyapi.com/api/character,,
http_req_waiting,1758758763,141.638280,,,,true,,GET,https://rickandmortyapi.com/api/character,HTTP/2.0,default,,200,,tls1.3,https://rickandmortyapi.com/api/character,,
http_req_receiving,1758758763,43.389053,,,,true,,GET,https://rickandmortyapi.com/api/character,HTTP/2.0,default,,200,,tls1.3,https://rickandmortyapi.com/api/character,,
http_req_failed,1758758763,0.000000,,,,true,,GET,https://rickandmortyapi.com/api/character,HTTP/2.0,default,,200,,tls1.3,https://rickandmortyapi.com/api/character,,
checks,1758758763,1.000000,status 200,,,,,,,,default,,,,,,,
http_reqs,1758758763,1.000000,,,,true,,GET,https://rickandmortyapi.com/api/character,HTTP/2.0,default,,200,,tls1.3,https://rickandmortyapi.com/api/character,,
http_req_duration,1758758763,188.899077,,,,true,,GET,https://rickandmortyapi.com/api/character,HTTP/2.0,default,,200,,tls1.3,https://rickandmortyapi.com/api/character,,
http_req_blocked,1758758763,232.750591,,,,true,,GET,https://rickandmortyapi.com/api/character,HTTP/2.0,default,,200,,tls1.3,https://rickandmortyapi.com/api/character,,
http_req_connecting,1758758763,126.161087,,,,true,,GET,https://rickandmortyapi.com/api/character,HTTP/2.0,default,,200,,tls1.3,https://rickandmortyapi.com/api/character,,
http_req_tls_handshaking,1758758763,72.480580,,,,true,,GET,https://rickandmortyapi.com/api/character,HTTP/2.0,default,,200,,tls1.3,https://rickandmortyapi.com/api/character,,
http_req_sending,1758758763,0.053331,,,,true,,GET,https://rickandmortyapi.com/api/character,HTTP/2.0,default,,200,,tls1.3,https://rickandmortyapi.com/api/character,,
http_req_waiting,1758758763,149.293782,,,,true,,GET,https://rickandmortyapi.com/api/character,HTTP/2.0,default,,200,,tls1.3,https://rickandmortyapi.com/api/character,,
http_req_receiving,1758758763,39.551964,,,,true,,GET,https://rickandmortyapi.com/api/character,HTTP/2.0,default,,200,,tls1.3,https://rickandmortyapi.com/api/character,,
http_req_failed,1758758763,0.000000,,,,true,,GET,https://rickandmortyapi.com/api/character,HTTP/2.0,default,,200,,tls1.3,https://rickandmortyapi.com/api/character,,
checks,1758758763,1.000000,status 200,,,,,,,,default,,,,,,,
http_reqs,1758758763,1.000000,,,,true,,GET,https://rickandmortyapi.com/api/character,HTTP/2.0,default,,200,,tls1.3,https://rickandmortyapi.com/api/character,,
http_req_duration,1758758763,191.660161,,,,true,,GET,https://rickandmortyapi.com/api/character,HTTP/2.0,default,,200,,tls1.3,https://rickandmortyapi.com/api/character,,
http_req_blocked,1758758763,230.677783,,,,true,,GET,https://rickandmortyapi.com/api/character,HTTP/2.0,default,,200,,tls1.3,https://rickandmortyapi.com/api/character,,
http_req_connecting,1758758763,126.058973,,,,true,,GET,https://rickandmortyapi.com/api/character,HTTP/2.0,default,,200,,tls1.3,https://rickandmortyapi.com/api/character,,
http_req_tls_handshaking,1758758763,70.363363,,,,true,,GET,https://rickandmortyapi.com/api/character,HTTP/2.0,default,,200,,tls1.3,https://rickandmortyapi.com/api/character,,
http_req_sending,1758758763,0.054322,,,,true,,GET,https://rickandmortyapi.com/api/character,HTTP/2.0,default,,200,,tls1.3,https://rickandmortyapi.com/api/character,,
http_req_waiting,1758758763,148.551394,,,,true,,GET,https://rickandmortyapi.com/api/character,HTTP/2.0,default,,200,,tls1.3,https://rickandmortyapi.com/api/character,,
http_req_receiving,1758758763,43.054445,,,,true,,GET,https://rickandmortyapi.com/api/character,HTTP/2.0,default,,200,,tls1.3,https://rickandmortyapi.com/api/character,,
http_req_failed,1758758763,0.000000,,,,true,,GET,https://rickandmortyapi.com/api/character,HTTP/2.0,default,,200,,tls1.3,https://rickandmortyapi.com/api/character,,
checks,1758758763,1.000000,status 200,,,,,,,,default,,,,,,,
http_reqs,1758758763,1.000000,,,,true,,GET,https://rickandmortyapi.com/api/character,HTTP/2.0,default,,200,,tls1.3,https://rickandmortyapi.com/api/character,,
http_req_duration,1758758763,190.188804,,,,true,,GET,https://rickandmortyapi.com/api/character,HTTP/2.0,default,,200,,tls1.3,https://rickandmortyapi.com/api/character,,
http_req_blocked,1758758763,234.172110,,,,true,,GET,https://rickandmortyapi.com/api/character,HTTP/2.0,default,,200,,tls1.3,https://rickandmortyapi.com/api/character,,
http_req_connecting,1758758763,126.079730,,,,true,,GET,https://rickandmortyapi.com/api/character,HTTP/2.0,default,,200,,tls1.3,https://rickandmortyapi.com/api/character,,
http_req_tls_handshaking,1758758763,73.616725,,,,true,,GET,https://rickandmortyapi.com/api/character,HTTP/2.0,default,,200,,tls1.3,https://rickandmortyapi.com/api/character,,
http_req_sending,1758758763,0.073881,,,,true,,GET,https://rickandmortyapi.com/api/character,HTTP/2.0,default,,200,,tls1.3,https://rickandmortyapi.com/api/character,,
http_req_waiting,1758758763,146.460858,,,,true,,GET,https://rickandmortyapi.com/api/character,HTTP/2.0,default,,200,,tls1.3,https://rickandmortyapi.com/api/character,,
http_req_receiving,1758758763,43.654065,,,,true,,GET,https://rickandmortyapi.com/api/character,HTTP/2.0,default,,200,,tls1.3,https://rickandmortyapi.com/api/character,,
http_req_failed,1758758763,0.000000,,,,true,,GET,https://rickandmortyapi.com/api/character,HTTP/2.0,default,,200,,tls1.3,https://rickandmortyapi.com/api/character,,
checks,1758758763,1.000000,status 200,,,,,,,,default,,,,,,,
http_reqs,1758758763,1.000000,,,,true,,GET,https://rickandmortyapi.com/api/character,HTTP/2.0,default,,200,,tls1.3,https://rickandmortyapi.com/api/character,,
http_req_duration,1758758763,196.669327,,,,true,,GET,https://rickandmortyapi.com/api/character,HTTP/2.0,default,,200,,tls1.3,https://rickandmortyapi.com/api/character,,
http_req_blocked,1758758763,230.241810,,,,true,,GET,https://rickandmortyapi.com/api/character,HTTP/2.0,default,,200,,tls1.3,https://rickandmortyapi.com/api/character,,
http_req_connecting,1758758763,125.987905,,,,true,,GET,https://rickandmortyapi.com/api/character,HTTP/2.0,default,,200,,tls1.3,https://rickandmortyapi.com/api/character,,
http_req_tls_handshaking,1758758763,69.930565,,,,true,,GET,https://rickandmortyapi.com/api/character,HTTP/2.0,default,,200,,tls1.3,https://rickandmortyapi.com/api/character,,
http_req_sending,1758758763,0.094378,,,,true,,GET,https://rickandmortyapi.com/api/character,HTTP/2.0,default,,200,,tls1.3,https://rickandmortyapi.com/api/character,,
http_req_waiting,1758758763,143.609444,,,,true,,GET,https://rickandmortyapi.com/api/character,HTTP/2.0,default,,200,,tls1.3,https://rickandmortyapi.com/api/character,,
http_req_receiving,1758758763,52.965505,,,,true,,GET,https://rickandmortyapi.com/api/character,HTTP/2.0,default,,200,,tls1.3,https://rickandmortyapi.com/api/character,,
http_req_failed,1758758763,0.000000,,,,true,,GET,https://rickandmortyapi.com/api/character,HTTP/2.0,default,,200,,tls1.3,https://rickandmortyapi.com/api/character,,
checks,1758758763,1.000000,status 200,,,,,,,,default,,,,,,,
http_reqs,1758758763,1.000000,,,,true,,GET,https://rickandmortyapi.com/api/character,HTTP/2.0,default,,200,,tls1.3,https://rickandmortyapi.com/api/character,,
http_req_duration,1758758763,195.330199,,,,true,,GET,https://rickandmortyapi.com/api/character,HTTP/2.0,default,,200,,tls1.3,https://rickandmortyapi.com/api/character,,
http_req_blocked,1758758763,231.843778,,,,true,,GET,https://rickandmortyapi.com/api/character,HTTP/2.0,default,,200,,tls1.3,https://rickandmortyapi.com/api/character,,
http_req_connecting,1758758763,126.199412,,,,true,,GET,https://rickandmortyapi.com/api/character,HTTP/2.0,default,,200,,tls1.3,https://rickandmortyapi.com/api/character,,
http_req_tls_handshaking,1758758763,72.256270,,,,true,,GET,https://rickandmortyapi.com/api/character,HTTP/2.0,default,,200,,tls1.3,https://rickandmortyapi.com/api/character,,
http_req_sending,1758758763,0.142616,,,,true,,GET,https://rickandmortyapi.com/api/character,HTTP/2.0,default,,200,,tls1.3,https://rickandmortyapi.com/api/character,,
http_req_waiting,1758758763,145.898584,,,,true,,GET,https://rickandmortyapi.com/api/character,HTTP/2.0,default,,200,,tls1.3,https://rickandmortyapi.com/api/character,,
http_req_receiving,1758758763,49.288999,,,,true,,GET,https://rickandmortyapi.com/api/character,HTTP/2.0,default,,200,,tls1.3,https://rickandmortyapi.com/api/character,,
http_req_failed,1758758763,0.000000,,,,true,,GET,https://rickandmortyapi.com/api/character,HTTP/2.0,default,,200,,tls1.3,https://rickandmortyapi.com/api/character,,
checks,1758758763,1.000000,status 200,,,,,,,,default,,,,,,,
http_reqs,1758758763,1.000000,,,,true,,GET,https://rickandmortyapi.com/api/character,HTTP/2.0,default,,200,,tls1.3,https://rickandmortyapi.com/api/character,,
http_req_duration,1758758763,210.197617,,,,true,,GET,https://rickandmortyapi.com/api/character,HTTP/2.0,default,,200,,tls1.3,https://rickandmortyapi.com/api/character,,
http_req_blocked,1758758763,226.677273,,,,true,,GET,https://rickandmortyapi.com/api/character,HTTP/2.0,default,,200,,tls1.3,https://rickandmortyapi.com/api/character,,
http_req_connecting,1758758763,126.322945,,,,true,,GET,https://rickandmortyapi.com/api/character,HTTP/2.0,default,,200,,tls1.3,https://rickandmortyapi.com/api/character,,
http_req_tls_handshaking,1758758763,66.001699,,,,true,,GET,https://rickandmortyapi.com/api/character,HTTP/2.0,default,,200,,tls1.3,https://rickandmortyapi.com/api/character,,
http_req_sending,1758758763,0.089964,,,,true,,GET,https://rickandmortyapi.com/api/character,HTTP/2.0,default,,200,,tls1.3,https://rickandmortyapi.com/api/character,,
http_req_waiting,1758758763,146.270647,,,,true,,GET,https://rickandmortyapi.com/api/character,HTTP/2.0,default,,200,,tls1.3,https://rickandmortyapi.com/api/character,,
http_req_receiving,1758758763,63.837006,,,,true,,GET,https://rickandmortyapi.com/api/character,HTTP/2.0,default,,200,,tls1.3,https://rickandmortyapi.com/api/character,,
http_req_failed,1758758763,0.000000,,,,true,,GET,https://rickandmortyapi.com/api/character,HTTP/2.0,default,,200,,tls1.3,https://rickandmortyapi.com/api/character,,
checks,1758758763,1.000000,status 200,,,,,,,,default,,,,,,,
http_reqs,1758758763,1.000000,,,,true,,GET,https://rickandmortyapi.com/api/character,HTTP/2.0,default,,200,,tls1.3,https://rickandmortyapi.com/api/character,,
http_req_duration,1758758763,211.048732,,,,true,,GET,https://rickandmortyapi.com/api/character,HTTP/2.0,default,,200,,tls1.3,https://rickandmortyapi.com/api/character,,
http_req_blocked,1758758763,226.177468,,,,true,,GET,https://rickandmortyapi.com/api/character,HTTP/2.0,default,,200,,tls1.3,https://rickandmortyapi.com/api/character,,
http_req_connecting,1758758763,125.871036,,,,true,,GET,https://rickandmortyapi.com/api/character,HTTP/2.0,default,,200,,tls1.3,https://rickandmortyapi.com/api/character,,
http_req_tls_handshaking,1758758763,66.164475,,,,true,,GET,https://rickandmortyapi.com/api/character,HTTP/2.0,default,,200,,tls1.3,https://rickandmortyapi.com/api/character,,
http_req_sending,1758758763,0.106177,,,,true,,GET,https://rickandmortyapi.com/api/character,HTTP/2.0,default,,200,,tls1.3,https://rickandmortyapi.com/api/character,,
http_req_waiting,1758758763,144.057150,,,,true,,GET,https://rickandmortyapi.com/api/character,HTTP/2.0,default,,200,,tls1.3,https://rickandmortyapi.com/api/character,,
http_req_receiving,1758758763,66.885405,,,,true,,GET,https://rickandmortyapi.com/api/character,HTTP/2.0,default,,200,,tls1.3,https://rickandmortyapi.com/api/character,,
http_req_failed,1758758763,0.000000,,,,true,,GET,https://rickandmortyapi.com/api/character,HTTP/2.0,default,,200,,tls1.3,https://rickandmortyapi.com/api/character,,
checks,1758758763,1.000000,status 200,,,,,,,,default,,,,,,,
vus,1758758763,20.000000,,,,,,,,,,,,,,,,
vus_max,1758758763,20.000000,,,,,,,,,,,,,,,,
http_reqs,1758758763,1.000000,,,,true,,GET,https://rickandmortyapi.com/api/character,HTTP/2.0,default,,200,,tls1.3,https://rickandmortyapi.com/api/character,,
http_req_duration,1758758763,863.996235,,,,true,,GET,https://rickandmortyapi.com/api/character,HTTP/2.0,default,,200,,tls1.3,https://rickandmortyapi.com/api/character,,
http_req_blocked,1758758763,218.395741,,,,true,,GET,https://rickandmortyapi.com/api/character,HTTP/2.0,default,,200,,tls1.3,https://rickandmortyapi.com/api/character,,
http_req_connecting,1758758763,126.428269,,,,true,,GET,https://rickandmortyapi.com/api/character,HTTP/2.0,default,,200,,tls1.3,https://rickandmortyapi.com/api/character,,
http_req_tls_handshaking,1758758763,57.579287,,,,true,,GET,https://rickandmortyapi.com/api/character,HTTP/2.0,default,,200,,tls1.3,https://rickandmortyapi.com/api/character,,
http_req_sending,1758758763,0.070650,,,,true,,GET,https://rickandmortyapi.com/api/character,HTTP/2.0,default,,200,,tls1.3,https://rickandmortyapi.com/api/character,,
http_req_waiting,1758758763,658.161686,,,,true,,GET,https://rickandmortyapi.com/api/character,HTTP/2.0,default,,200,,tls1.3,https://rickandmortyapi.com/api/character,,
http_req_receiving,1758758763,205.763899,,,,true,,GET,https://rickandmortyapi.com/api/character,HTTP/2.0,default,,200,,tls1.3,https://rickandmortyapi.com/api/character,,
http_req_failed,1758758763,0.000000,,,,true,,GET,https://rickandmortyapi.com/api/character,HTTP/2.0,default,,200,,tls1.3,https://rickandmortyapi.com/api/character,,
checks,1758758763,1.000000,status 200,,,,,,,,default,,,,,,,
http_reqs,1758758763,1.000000,,,,true,,GET,https://rickandmortyapi.com/api/character,HTTP/2.0,default,,200,,tls1.3,https://rickandmortyapi.com/api/character,,
http_req_duration,1758758763,991.727260,,,,true,,GET,https://rickandmortyapi.com/api/character,HTTP/2.0,default,,200,,tls1.3,https://rickandmortyapi.com/api/character,,
http_req_blocked,1758758763,236.285801,,,,true,,GET,https://rickandmortyapi.com/api/character,HTTP/2.0,default,,200,,tls1.3,https://rickandmortyapi.com/api/character,,
http_req_connecting,1758758763,124.855782,,,,true,,GET,https://rickandmortyapi.com/api/character,HTTP/2.0,default,,200,,tls1.3,https://rickandmortyapi.com/api/character,,
http_req_tls_handshaking,1758758763,77.107186,,,,true,,GET,https://rickandmortyapi.com/api/character,HTTP/2.0,default,,200,,tls1.3,https://rickandmortyapi.com/api/character,,
http_req_sending,1758758763,0.092924,,,,true,,GET,https://rickandmortyapi.com/api/character,HTTP/2.0,default,,200,,tls1.3,https://rickandmortyapi.com/api/character,,
http_req_waiting,1758758763,949.061838,,,,true,,GET,https://rickandmortyapi.com/api/character,HTTP/2.0,default,,200,,tls1.3,https://rickandmortyapi.com/api/character,,
http_req_receiving,1758758763,42.572498,,,,true,,GET,https://rickandmortyapi.com/api/character,HTTP/2.0,default,,200,,tls1.3,https://rickandmortyapi.com/api/character,,
http_req_failed,1758758763,0.000000,,,,true,,GET,https://rickandmortyapi.com/api/character,HTTP/2.0,default,,200,,tls1.3,https://rickandmortyapi.com/api/character,,
checks,1758758763,1.000000,status 200,,,,,,,,default,,,,,,,
http_reqs,1758758763,1.000000,,,,true,,GET,https://rickandmortyapi.com/api/character,HTTP/2.0,default,,200,,tls1.3,https://rickandmortyapi.com/api/character,,
http_req_duration,1758758763,1001.195826,,,,true,,GET,https://rickandmortyapi.com/api/character,HTTP/2.0,default,,200,,tls1.3,https://rickandmortyapi.com/api/character,,
http_req_blocked,1758758763,228.104010,,,,true,,GET,https://rickandmortyapi.com/api/character,HTTP/2.0,default,,200,,tls1.3,https://rickandmortyapi.com/api/character,,
http_req_connecting,1758758763,125.203613,,,,true,,GET,https://rickandmortyapi.com/api/character,HTTP/2.0,default,,200,,tls1.3,https://rickandmortyapi.com/api/character,,
http_req_tls_handshaking,1758758763,68.840008,,,,true,,GET,https://rickandmortyapi.com/api/character,HTTP/2.0,default,,200,,tls1.3,https://rickandmortyapi.com/api/character,,
http_req_sending,1758758763,0.140268,,,,true,,GET,https://rickandmortyapi.com/api/character,HTTP/2.0,default,,200,,tls1.3,https://rickandmortyapi.com/api/character,,
http_req_waiting,1758758763,955.477390,,,,true,,GET,https://rickandmortyapi.com/api/character,HTTP/2.0,default,,200,,tls1.3,https://rickandmortyapi.com/api/character,,
http_req_receiving,1758758763,45.578168,,,,true,,GET,https://rickandmortyapi.com/api/character,HTTP/2.0,default,,200,,tls1.3,https://rickandmortyapi.com/api/character,,
http_req_failed,1758758763,0.000000,,,,true,,GET,https://rickandmortyapi.com/api/character,HTTP/2.0,default,,200,,tls1.3,https://rickandmortyapi.com/api/character,,
checks,1758758763,1.000000,status 200,,,,,,,,default,,,,,,,
http_reqs,1758758763,1.000000,,,,true,,GET,https://rickandmortyapi.com/api/character,HTTP/2.0,default,,200,,tls1.3,https://rickandmortyapi.com/api/character,,
http_req_duration,1758758763,1001.464050,,,,true,,GET,https://rickandmortyapi.com/api/character,HTTP/2.0,default,,200,,tls1.3,https://rickandmortyapi.com/api/character,,
http_req_blocked,1758758763,231.095038,,,,true,,GET,https://rickandmortyapi.com/api/character,HTTP/2.0,default,,200,,tls1.3,https://rickandmortyapi.com/api/character,,
http_req_connecting,1758758763,126.513057,,,,true,,GET,https://rickandmortyapi.com/api/character,HTTP/2.0,default,,200,,tls1.3,https://rickandmortyapi.com/api/character,,
http_req_tls_handshaking,1758758763,70.167245,,,,true,,GET,https://rickandmortyapi.com/api/character,HTTP/2.0,default,,200,,tls1.3,https://rickandmortyapi.com/api/character,,
